created_at,text
912434274623737856,2017-09-25 21:50:57,"b'RT @NashvilleCream: The Spin checks out @jtimberlake, Eddie Vedder, @mavisstaples and lots more over a packed weekend  @PilgrimageFest.\nhtt\xe2\x80\xa6'"
912350805721829376,2017-09-25 16:19:17,"b'RT @BitesBlog: .@eighthandroast hosting fika, the Swedish-style coffee break, for National Coffee Day. https://t.co/hdCm8RFl7G https://t.co\xe2\x80\xa6'"
912347979058696192,2017-09-25 16:08:03,"b'RT @BitesBlog: Upcoming @VonElrods will join Oktoberfest party with sausages, beer garden (though it may not be officially open). https://t\xe2\x80\xa6'"
912334396052705286,2017-09-25 15:14:05,"b""RT @pithinthewind: Here's what police say happened in the Burnette Chapel Church of Christ shooting. https://t.co/9MygMSansE https://t.co/8\xe2\x80\xa6"""
912167274081128448,2017-09-25 04:10:00,"b'RT @annkpowers: At the Schermerhorn, @RhiannonGiddens and her band #TakeAKnee #TakeTheKnee https://t.co/QsPyjMioAR'"
912061868327370752,2017-09-24 21:11:09,"b'RT @MNPDNashville: Gunman in church shooting is Emanuel Kidega Samson, 25. He has been released from hospital and will be charged with murd\xe2\x80\xa6'"
912041988068986881,2017-09-24 19:52:09,b'RT @iamstevenhale: Titans will also remain in locker room for anthem today. https://t.co/0zt5jb7Iir'
912011974346788865,2017-09-24 17:52:53,"b'RT @iamstevenhale: One dead, seven more wounded after shooting at Antioch-area church. Police say suspect is alive, at hospital. https://t.\xe2\x80\xa6'"
911983576769613827,2017-09-24 16:00:03,"b'The dog days find a lot of expensive homes, but not necessarily a lot of mansions\nhttps://t.co/uT8jc8oLgU https://t.co/WujJ13K8Vk'"
911636292923879424,2017-09-23 17:00:04,"b""Fall Guide: From 'Tosca' to Ren\xc3\xa9e Fleming, it\xe2\x80\x99s an adventurous season for classical and dance at TPAC, OZ and more.\xe2\x80\xa6 https://t.co/mXXuw46T8F"""
911621199792300032,2017-09-23 16:00:05,"b""Holly Gleason edits an all-star cast of writers in 'Woman Walk the Line.' https://t.co/TlICs8xHcu https://t.co/ShsS5YJcVy"""
911307865582981120,2017-09-22 19:15:01,"b'You must drink these extravagant milkshakes from @TheLovingPieCo, @TheMockNash and @GrlldCheeserie RIGHT NOW.\xe2\x80\xa6 https://t.co/UApYr9XFsQ'"
911273890411884545,2017-09-22 17:00:00,"b""Noir on the Nile: 'The Nile Hilton Incident' \xe2\x80\x94\xc2\xa0opening today at the @Belcourt \xe2\x80\x94 is a high-stakes thriller.\xe2\x80\xa6 https://t.co/KO91nIaOLM"""
911262474883801089,2017-09-22 16:14:39,b'RT @BitesBlog: Better Know a Chef: Audra Guidry of @SlowHandCoffee https://t.co/X8u4IN6OgF https://t.co/jXGCEXE4MN'
911250165591404544,2017-09-22 15:25:44,b'RT @BitesBlog: Green Door Gourmet officially declares in autumn with its seventh Fall Fest. https://t.co/jWPYKwSmOx https://t.co/UxjDr1pd2A'
911228958645112832,2017-09-22 14:01:28,"b""RT @NashvilleCream: From @PilgrimageFest to @Bully and @MIKEFLOSSMUSIC to @GoblinBand, Nashville's fall concert calendar is jam-packed.\nhtt\xe2\x80\xa6"""
911216705011101696,2017-09-22 13:12:46,"b""RT @NashSevereWx: Fall officially begins at 3:02 PM, when it'll be humid and around 89\xc2\xb0. https://t.co/Hcx9nIVV4x"""
911028957826486272,2017-09-22 00:46:44,b'RT @DavidSEwing: Always love talking about Nashville History especially about @TheRyman Thanks to @ElliottStephenB @scavendish for  recordi\xe2\x80\xa6'
910974348411981824,2017-09-21 21:09:44,"b""A year after Deal's death, her family is still reeling \xe2\x80\x94 and wants answers from CoreCivic, the private prison compa\xe2\x80\xa6 https://t.co/Wgotc2Qmfl"""
910973798454669312,2017-09-21 21:07:33,"b""She stole a dog collar. She didn't do required community service and had to go to jail. A week later, she was dead.\xe2\x80\xa6 https://t.co/6QbzT5NFq1"""
910964744953253888,2017-09-21 20:31:34,"b""RT @NashvilleCream: See @beccamancari enjoy the majesty of wide open spaces in the video for 'Golden.'\nhttps://t.co/WLeiw2rhd5 https://t.co\xe2\x80\xa6"""
910961301161201666,2017-09-21 20:17:53,"b""RT @dpatrickrodgers: Yo! I wrote about the @Belcourt's super-promising Doctober series along with some other stuff in the film section of o\xe2\x80\xa6"""
910950539365580801,2017-09-21 19:35:07,"b'RT @ElliottStephenB: Come for my podcast debut, stay for the discussion of Confederate memory and Neil Diamond https://t.co/LXR2bZlP4S'"
910949391443296262,2017-09-21 19:30:34,"b""RT @NashvilleCream: Watch @KeshaRose and @macklemore take a little weekender in the new vid for 'Good Old Days.'\nhttps://t.co/j1zgU7mweU ht\xe2\x80\xa6"""
910948827879886853,2017-09-21 19:28:19,"b""RT @iamstevenhale: This week's podcast with @ElliottStephenB and @DavidSEwing on the history of @TheRyman is fascinating. Subscribe --&gt; htt\xe2\x80\xa6"""
910940843049193472,2017-09-21 18:56:36,"b""RT @NashvilleCream: Father John Misty will play a free acoustic set at @thirdmanrecords ahead of next week's sold-out @TheRyman gig.\nhttps:\xe2\x80\xa6"""
910938143716773888,2017-09-21 18:45:52,"b""RT @pithinthewind: RIP, Zoey the Goat, Woodbine's favorite therapy animal\nhttps://t.co/Ubm7MN7Soa https://t.co/TgvRqOjwiC"""
910933670843813888,2017-09-21 18:28:06,b'You can subscribe to our podcast on iTunes\nhttps://t.co/88JdnJfiOr\nSoundcloud and Stitcher\nhttps://t.co/nYA40pMzLV https://t.co/3hWQdtG2Vl'
910933084798898177,2017-09-21 18:25:46,"b""Podcast is up! David Ewing talks about 125th anniversary of the Ryman and why 'Confederate Gallery' sign was moved\xe2\x80\xa6 https://t.co/Tf3gqGTDqN"""
910929668181815297,2017-09-21 18:12:11,"b""RT @carigervin: This was the hardest story I've written in a while, about a woman who died in a CCA-run jail. I hope you'll read it. https:\xe2\x80\xa6"""
910926603294720000,2017-09-21 18:00:01,"b""Fall Guide 2017: Autumn at the movies looks promising, from the @Belcourt's Doctober to International Lens and more\xe2\x80\xa6 https://t.co/KEhoh8x2kA"""
910897848698404866,2017-09-21 16:05:45,b'RT @BitesBlog: Last chance to buy (or win!) tickets to a taco fundraiser for Harvey victims. The silent auction stuff is amazing.\nhttps://t\xe2\x80\xa6'
910894471222579200,2017-09-21 15:52:20,b'RT @mseling: You need to read about (and then drink) these three milkshakes in Nashville. (ONE HAS A WHOLE SLICE OF PIE IN IT.) https://t.c\xe2\x80\xa6'
910894393351180289,2017-09-21 15:52:01,"b'RT @AshSpurge: If you read only one alt-weekly article about @Harry_Styles today, I kindly ask that you make it mine\n\nhttps://t.co/GpOjNYLB\xe2\x80\xa6'"
910894352095961089,2017-09-21 15:51:51,b'RT @ElliottStephenB: One thing I learned: This sign is a 1994 replica of the 1897 original. Possible someone stole the original after the O\xe2\x80\xa6'
910882692610297857,2017-09-21 15:05:31,"b'The @TheRyman\'s ""Confederate Gallery"" sign has been moved from the auditorium to a museum exhibit\xe2\x80\xa6 https://t.co/eygBzWUXwc'"
910866214397677570,2017-09-21 14:00:03,"b'Fall Guide 2017: From film to music to art, dance, books and theater, here\xe2\x80\x99s what\xe2\x80\x99s happening this autumn.\xe2\x80\xa6 https://t.co/p0N3ZH0t77'"
910596673772097536,2017-09-20 20:08:59,"b'RT @Belcourt: Just added! THE TRIP TO SPAIN opens Fri. Another delicious deadpan culinary road trip w/Steve Coogan, Rob Brydon &gt; https://t.\xe2\x80\xa6'"
910568192057266176,2017-09-20 18:15:49,b'RT @BitesBlog: .@tansuonash launches a new lunch menu and rolls out the cart for Monday Night Dim Sum. https://t.co/b2HtOa9yRe https://t.co\xe2\x80\xa6'
910564525279244288,2017-09-20 18:01:14,"b'RT @NashvilleCream: Watch @rongallo get domesticated in his video for ""Put the Kids to Bed"" [Fresh Vid] https://t.co/vudZIDceBc https://t.c\xe2\x80\xa6'"
910542707101245440,2017-09-20 16:34:33,b'RT @pithinthewind: Sens. Bob Corker and Lamar Alexander support Graham-Cassidy health care proposal\nhttps://t.co/XEjfyFnMjk https://t.co/eX\xe2\x80\xa6'
910535373650046976,2017-09-20 16:05:24,b'RT @pithinthewind: Antoinette Lee wins District 33 runoff\nhttps://t.co/lPGi5OBYLZ https://t.co/FOOdotDxww'
910505050354671616,2017-09-20 14:04:55,"b""RT @NashvilleCream: Ahead of Wednesday's show at @FondObject, a look at how Mdou Moctar extends an enveloping guitar tradition.\nhttps://t.c\xe2\x80\xa6"""
910265343402299392,2017-09-19 22:12:24,b'RT @radleybalko: I wonder if Gannett could make more $ by not using a web format that makes me want to throw my computer at someone. https:\xe2\x80\xa6'
910231627309223936,2017-09-19 19:58:25,"b'RT @pithinthewind: Gannett cuts 1% nationwide, including at Tennessean, Commercial Appeal and News-Sentinel\nhttps://t.co/Cnpxdkg8Kl https:/\xe2\x80\xa6'"
910207307853844481,2017-09-19 18:21:47,b'.@PredsNHL name Roman Josi team captain. https://t.co/I0kY0Ae7HG'
910161500521811968,2017-09-19 15:19:46,"b'RT @pithinthewind: Malcolm Getz says that ""traffic now moves smoothly at peak hours"" in Atlanta because they put in express lanes. HAHAHAHA\xe2\x80\xa6'"
910158062304055297,2017-09-19 15:06:06,b'RT @carigervin: This would also be the mother of Metro Councilperson John Cooper. No arrangements have yet been announced. https://t.co/ezR\xe2\x80\xa6'
910158029584203776,2017-09-19 15:05:58,"b""RT @carigervin: .@repjimcooper's office announces that his mother, Hortense Hayes Powell Cooper, has passed away at age 98. Our condolences."""
910154630176366592,2017-09-19 14:52:28,"b""Let's not pretend that cars are the only solution to Nashville's transit problems\n\nhttps://t.co/34KHaWFV1K https://t.co/jyVvV1rDCo"""
909855103183704064,2017-09-18 19:02:15,b'RT @BitesBlog: Former Lockeland Table sous chef Danny Bua launching That Awesome Taco Truck. https://t.co/l7KMWniS3q https://t.co/H5X8WNx9VA'
909833659695419392,2017-09-18 17:37:03,"b'RT @NashvilleCream: Check out the latest work from @VirghostPoet, covering gentrification, cultural appropriation and beefing.\nhttps://t.co\xe2\x80\xa6'"
909820181563760646,2017-09-18 16:43:29,"b""RT @scavendish: Fun stuff here from @CeeElCee, @lesleyeats, @dkfranklin and me on the festival, including our best bites and a chef who's g\xe2\x80\xa6"""
909808858050256896,2017-09-18 15:58:29,"b'Pits full of meat, rivers of booze and a surprise from health inspectors: Highs and lows from @musiccityfw Festival\xe2\x80\xa6 https://t.co/MXM3SvDdEe'"
909807411317415936,2017-09-18 15:52:44,"b""RT @pithinthewind: Why LEAD's CEO Really Left His Post.\nhttps://t.co/8sKma0Vyk2 https://t.co/2vAH3QfFww"""
909801261326848001,2017-09-18 15:28:18,"b""RT @pithinthewind: Lipscomb's problem isn't the cotton. @AuntB on the limitations of good intentions. https://t.co/0oHQ691B88 https://t.co/\xe2\x80\xa6"""
909787806914023424,2017-09-18 14:34:50,"b""Why LEAD's CEO really left his post at the charter school network\nhttps://t.co/kURqG8l5hN https://t.co/rnEFqOm2CL"""
909781115799572480,2017-09-18 14:08:15,"b'Halfway through her term, @MayorMeganBarry sits down with the Scene to discuss the huge issues ahead.\xe2\x80\xa6 https://t.co/5rFizgAVG3'"
909600205854650368,2017-09-18 02:09:23,"b""RT @NashSevereWx: For storm days we've developed a new page for y'all, mobile optimized: cameras, GIF radar, our tweets in 1 spot. https://\xe2\x80\xa6"""
909476481503506433,2017-09-17 17:57:45,b'A memorial for Jessi Zazu is planned for this afternoon at @FortHouston.\nhttps://t.co/vcoyM8j3On https://t.co/ZOXesuMkra'
909475373766922241,2017-09-17 17:53:20,"b""RT @NashvilleCream: The Spin spent Saturday's @AmericanaFest catching @guitarleena @iamyolacarter @ilovehonkytonk @steelismmusic &amp; more.\nht\xe2\x80\xa6"""
909121690973736960,2017-09-16 18:27:56,"b'RT @scavendish: Seems like the crowds for the panel sessions/demos are bigger this year at @musiccityfw. Also, it helps to have @HughAcheso\xe2\x80\xa6'"
909114068157501440,2017-09-16 17:57:39,b'RT @NashvilleCream: Stellar @AmericanaFest sets from locals like @amandashires and @aaronleetasjan1 made The Spin proud on Friday.\nhttps://\xe2\x80\xa6'
909099570532990982,2017-09-16 17:00:02,b'@PartipiloJ took these stunning photographs at the march for DACA in Nashville\nhttps://t.co/GbWHCuKDYs https://t.co/QeBzUvYsn9'
908817855273144322,2017-09-15 22:20:36,b'Food+Wine Festival loses a Harvest Night headliner as well as a Saturday presenter. https://t.co/anqPnmaL2N'
908808083715043330,2017-09-15 21:41:46,"b'RT @NashvilleCream: The Spin got its Americana on w/ @deertickmusic, @IronAndWine, @Blank_Range, @JoshuaHedley, @lilliemae_music, more.\nhtt\xe2\x80\xa6'"
908804074480570368,2017-09-15 21:25:50,b'RT @BitesBlog: Local cocktail entrepreneurs WithCo launch crowdsourcing effort and open bottle shop\nhttps://t.co/pl2b3qY19O https://t.co/NI\xe2\x80\xa6'
908798617472966662,2017-09-15 21:04:09,b'RT @iamstevenhale: Welcome to everyone just being introduced to Clay. Get to know him! https://t.co/ZLP6oPnghQ'
908775237801693184,2017-09-15 19:31:15,b'RT @NashvilleCream: The legendary Van Morrison kept it simple at Ascend Amphitheater last night. The Spin has more.\nhttps://t.co/ovEptiGmVf\xe2\x80\xa6'
908767373695393792,2017-09-15 19:00:00,"b'Splices: This week at the movies, horror is creeping in ... https://t.co/6TyZHnP3fG https://t.co/TNzKmUxhbY'"
908737184114642944,2017-09-15 17:00:02,"b""With 'Beach Rats' \xe2\x80\x94 opening today at the @Belcourt \xe2\x80\x94 director Eliza Hittman becomes a major new voice in cinema.\xe2\x80\xa6 https://t.co/z2oWuCgZQf"""
908722090781556737,2017-09-15 16:00:04,"b'Cheap Eats: An outstanding meat-and-three plate, $5.99 at the Fame-Us Cafe, inside a gas station.\xe2\x80\xa6 https://t.co/5BHPe30KRT'"
908716673347325953,2017-09-15 15:38:32,b'The memorial for Jessi Zazu has been set for 3 p.m. on Sunday\nhttps://t.co/vcoyM8j3On https://t.co/ygCPRHzBIM'
908471033174294529,2017-09-14 23:22:27,"b""Heading out into @AmericanaFest? Here's our quick-reference guide to the best shows.\nhttps://t.co/puoSoiK4iC https://t.co/yUDzE99plI"""
908421216767299584,2017-09-14 20:04:30,"b'RT @pithinthewind: .@MayorMeganBarry discusses the death of her son Max, transit, short-term rentals and a possible soccer stadium https://\xe2\x80\xa6'"
908420349599129601,2017-09-14 20:01:03,"b'Advice King @thecroftonshow on the kind of music video you should make (not one like Survivor\'s ""I Can\'t Hold Back""\xe2\x80\xa6 https://t.co/sOHg7sQEh2'"
908420086444072961,2017-09-14 20:00:00,"b""The Music City Food + Wine Fest (@musiccityfw) returns, and here's what you shouldn't miss. https://t.co/DHq3v0bgZf"""
908413439286087680,2017-09-14 19:33:36,"b'OK, this @PredsNHL-themed corn maze is actually pretty awesome.\nhttps://t.co/bUqV9H3HxL https://t.co/THKDOH3BVX'"
908410015404392449,2017-09-14 19:19:59,"b'The event is tomorrow evening, not tonight. https://t.co/rDStAkfJF6'"
908409334715043848,2017-09-14 19:17:17,"b""@DrIbram @NowatNPL Apologies! We'll correct."""
908409275554426885,2017-09-14 19:17:03,b'RT @NowatNPL: @NashvilleScene @DrIbram The date of @DrIbram  event is not today.It is Friday.'
908389891691749376,2017-09-14 18:00:01,"b'With Sense and Sensibility, @nashrep delivers great performances, lively staging and the inevitability of love\xe2\x80\xa6 https://t.co/WPcQWGMI2S'"
908381141140480000,2017-09-14 17:25:15,"b""Scene podcast is up! @GoldAdam and @jshawhan break down Depeche Mode's first Nashville appearance since 1988\xe2\x80\xa6 https://t.co/GacTX9we35"""
908374790481756160,2017-09-14 17:00:01,b'National Book Award winner Ibram X. Kendi (@DrIbram) will discuss his book tonight at @NowatNPL.\xe2\x80\xa6 https://t.co/Jv3c37yD2G'
908369946861850629,2017-09-14 16:40:46,"b'RT @BitesBlog: Whiskeys, wine and beer drinkers: Here are bevy of beverage dates coming up. \n\nhttps://t.co/vGm9hiPnqw https://t.co/tzpPEyml\xe2\x80\xa6'"
908366188706713601,2017-09-14 16:25:50,"b""Nathan Bedford Forrest's bust stays in the Capitol, but Gov. Parson Brownlow's portrait is still banished?\xe2\x80\xa6 https://t.co/dFkW10sVMH"""
908350510113153026,2017-09-14 15:23:32,"b'Cities are divesting from private prisons, but not Nashville\n\nhttps://t.co/OJBIRJtauK https://t.co/DoUYL1s3IG'"
908329501230235650,2017-09-14 14:00:03,"b'In our Q&amp;A with @MayorMeganBarry, we discuss the death of her son Max, transit plans, short-term rentals and more.\xe2\x80\xa6 https://t.co/QbkXs8Z53s'"
908315185273819136,2017-09-14 13:03:10,"b'RT @NashvilleCream: .@JohnPrineMusic, @amandashires, @SturgillSimpson, more\ntake top honors at @AmericanaFest Honors and Awards. https://t.\xe2\x80\xa6'"
908299304594546688,2017-09-14 12:00:04,b'Free @AmericanaFest tickets! Enter to win two all access Conference Registration badges. #AmericanaFest2017\xe2\x80\xa6 https://t.co/gkOoXUHSJ4'
908065109884456960,2017-09-13 20:29:27,"b'RT @iamstevenhale: .@AmericanaFest awards are tonight. I got to hang with @amandashires, who inspired me to look for a 1956 dictionary. htt\xe2\x80\xa6'"
908030920241799168,2017-09-13 18:13:36,"b""RT @pithinthewind: It's not enough to move the Nathan Bedford Forrest bust.\nhttps://t.co/TcukxR4v9a https://t.co/1ENfrxmhBv"""
908015432749248512,2017-09-13 17:12:03,b'RT @scavendish: These photos from the Darlins first album release party in 2009 are great. Jessi with Manuel!\nhttps://t.co/CihPUHAAsz https\xe2\x80\xa6'
908010611057025029,2017-09-13 16:52:54,b'LET\xe2\x80\x99S PIG OUT with great food and all things that come in oak barrels! Early bird tickets available now at\xe2\x80\xa6 https://t.co/S6MY6iJQf8'
907998332638949381,2017-09-13 16:04:06,"b'RT @dpatrickrodgers: .@those_darlins (feat. @AdiaVictoria, @tristentristen and @TheCaitlinRose) playing ""That Man"" at the Scene, 2014.\n\nhtt\xe2\x80\xa6'"
907997318204534784,2017-09-13 16:00:05,"b'Ahead of her three-night stand at @zaniesnashville, @margaretcho talks to us about rehab, TruckNutz and glory holes\xe2\x80\xa6 https://t.co/p5mqPJYnT8'"
