id,created_at,text,#retweets,#favorites
927936230897184770,2017-11-07 16:30:12,b'3rd person pleads guilty in fake Viagra case https://t.co/CXK8u7j1zz',9,22
927933673957199875,2017-11-07 16:20:02,b'Taylor Swift takes us into her lair for her Secret Sessions with her biggest fans from around the world https://t.co/6oDn1brqjb',26,77
927932443537047552,2017-11-07 16:15:09,"b""Dunkin' Donuts employee sold drugs through drive-thru headset https://t.co/Zs2LZ2ftQ4""",32,72
927931164500942848,2017-11-07 16:10:04,"b'Target has an amazing deal right now for veterans, the military, and their families https://t.co/SzMixNNTGi'",16,34
927928697063133184,2017-11-07 16:00:16,"b""'I could see death.' Texas church gunman shot crying children at point-blank range https://t.co/8ZJSXkUNOv""",22,23
927927391900569600,2017-11-07 15:55:04,b'Sia posted her own nude photo on Twitter to stop someone from selling it https://t.co/bVgmDMcqHG',22,113
927926135224233984,2017-11-07 15:50:05,"b""Seth Meyers sends a brutal message to Trump with 'MAGA' hat redesign https://t.co/nRHZZoM14v""",22,73
927924872826773504,2017-11-07 15:45:04,"b""College student's suicide sparks contentious legal battle over school liability https://t.co/e5RQSFLg7s""",13,44
927921092437729280,2017-11-07 15:30:03,b'The U.S. will soon be the only country not to sign the Paris Climate Agreement https://t.co/z39iT8vCXX',337,383
927918585070075904,2017-11-07 15:20:05,"b""President Trump thinks guns helped stop 'hundreds' from being killed in Texas church shooting\xe2\x80\xa6 https://t.co/qKg4eVSK5Y""",203,295
927917345082957826,2017-11-07 15:15:09,b'Two 13-year-old boys are facing capital murder charges https://t.co/of5174tBdM',24,38
927913616938070016,2017-11-07 15:00:20,b'Billionaire activist investor Bill Ackman just lost a big board seat battle https://t.co/ruWbHykOoM',14,39
927909801732034560,2017-11-07 14:45:11,"b""Here's how to fix this major glitch on your updated iPhone https://t.co/fRWG79sWdn""",32,78
927905994209931264,2017-11-07 14:30:03,b'Starbucks has a new way to get more of your money https://t.co/ixxnx01P5o',6,20
927902221102190595,2017-11-07 14:15:03,b'These 34 words and phrases will give your resume an immediate edge https://t.co/mCqcI2NXL0',100,269
927898537110704130,2017-11-07 14:00:25,b'Gay rights and pro-life groups oppose the Republican tax plan for the same reason https://t.co/upZr90C37B',44,94
927894711590940672,2017-11-07 13:45:13,b'Are you ready for Election Day? Test your knowledge with this fun word game https://t.co/d39X3bMOxq',21,46
927890918845411328,2017-11-07 13:30:09,"b""How to fix a really annoying bug on Apple's iPhone X https://t.co/Don7GRKMwu""",13,36
927888394927181824,2017-11-07 13:20:07,"b""Papa John's doesn't want white supremacists buying its pizza\nhttps://t.co/a0Vrvw6Xsg""",71,209
927887158429605888,2017-11-07 13:15:12,"b""Carter Page's Russia testimony raises more questions than answers https://t.co/IChjV7z4LP""",27,34
927885880353787905,2017-11-07 13:10:07,b'3 reasons you should care about Election Day 2017\nhttps://t.co/z03k6nwn3N',37,62
927883435162599424,2017-11-07 13:00:24,"b'""The Virginia governor\'s race is a depressing preview of the 2018 elections"" https://t.co/CTQZjARTG4'",16,42
927882093119590401,2017-11-07 12:55:04,b'People are now searching how to buy Bitcoin more than how to buy gold\nhttps://t.co/9BcFFqGU7V',84,140
927880839299502080,2017-11-07 12:50:05,"b""Google's new phone comparison service could be a threat\nhttps://t.co/NVyixynKfy""",15,36
927879592530063360,2017-11-07 12:45:08,b'Kate Winslet and Allison Janney shared an impromptu kiss at the Hollywood Film Awards https://t.co/ToIViT4MZW',15,63
927877065734545408,2017-11-07 12:35:06,b'A volunteer Santa Claus was found with a crack pipe in his car\nhttps://t.co/CYGC9u1IOm',95,150
927875826913370117,2017-11-07 12:30:10,b'2 ways to help the victims of the Texas church shooting https://t.co/i1RORISWZ3',20,39
927874531468959744,2017-11-07 12:25:02,"b""Saudi Crown Prince Mohammed Bin Salman suggests Iran committed 'act of war'\nhttps://t.co/LjT2hnMD3Z""",37,39
927873296011550721,2017-11-07 12:20:07,"b""President Trump thinks guns helped stop 'hundreds' from being killed in Texas church shooting\nhttps://t.co/2o68kras7I""",54,84
927872073351028736,2017-11-07 12:15:15,"b'The Dalai Lama says Donald Trump\'s Make America Great Again catchphrase ""isn\'t relevant"" https://t.co/y6yMik9H8J'",120,335
927868296397033472,2017-11-07 12:00:15,"b""'They are kids first.' Game of Thrones' Sophie Turner defends Stranger Things actor https://t.co/Zo4yj5vUMr""",37,161
927864472156372992,2017-11-07 11:45:03,"b""Police mercilessly promise to spoil 'Stranger Things' if you end up in jail https://t.co/TnvfSEbqok""",58,156
927860739653668864,2017-11-07 11:30:13,"b""'Game of Thrones' actor Isaac Hempstead Wright has an epic theory about Bran's fate https://t.co/dRZ5QywKQB""",14,58
927856928591671296,2017-11-07 11:15:05,"b'5 ways to have a more productive morning, according to science https://t.co/fyU4cesqL8'",71,150
927853187046010880,2017-11-07 11:00:13,"b""Republicans want to pass tax reform by Thanksgiving. Here's why that's tough https://t.co/xDywJhYO22""",12,24
927849380270559233,2017-11-07 10:45:05,"b""Puff Daddy just announced he's changing his name again https://t.co/7YxH8VEkBe""",33,66
927845624422326273,2017-11-07 10:30:10,"b""There's a new Netflix email scam going around. Here's how to spot it https://t.co/usthIkRqxd""",72,57
927841819395751936,2017-11-07 10:15:02,b'Tom Hanks helped pull off the ultimate surprise marriage proposal https://t.co/E5NWNgNeEI',15,60
927839817106325505,2017-11-07 10:07:05,"b'""Come to the table and make a deal."" President Trump changes his tune in South Korea  https://t.co/FNA6pkmLbQ'",54,81
927838127061979136,2017-11-07 10:00:22,b'Red Cross: $6 million meant to fight ebola was stolen through fraud https://t.co/PhuhqvWp7s',128,82
927834285062742017,2017-11-07 09:45:06,"b""U.S. Air Force admits fault in reporting Texas shooter's past crimes https://t.co/eNSQRYNJBl""",75,88
927830523552071681,2017-11-07 09:30:09,"b""5 secrets of the world's wealthiest people revealed by the paradise papers https://t.co/CNzPfeVpAj""",92,106
927826747135021056,2017-11-07 09:15:09,"b""ABC's 'American Idol' reboot now has an official premiere date https://t.co/UGAKsY86Z6""",21,63
927823008177238016,2017-11-07 09:00:17,"b""The 5 weirdest foods you'll start eating in 2018 https://t.co/EU32V2slQx""",23,46
927820445365231616,2017-11-07 08:50:06,b'President Trump requested an extra $4 billion for North Korea missile defense https://t.co/djMUFXxMaH',32,41
927819175329968128,2017-11-07 08:45:04,"b""Domestic violence is the 'canary in the coal mine' for mass shootings https://t.co/2TRDvRxN0M""",65,96
927815423764107264,2017-11-07 08:30:09,"b""'Stranger Things' originally meant to kill off this extremely surprising character https://t.co/z9cUXUVaff""",22,64
927811652254425088,2017-11-07 08:15:10,b'These numbers show just how devastating the Texas church shooting was https://t.co/kiuTlpXo6M',19,25
927807910197039104,2017-11-07 08:00:18,"b""The October Revolution changed the world 100 years ago. But the downfall of Russia's last tsar made it possible https://t.co/6zVHnZNV7G""",38,60
927804091748831232,2017-11-07 07:45:07,"b""'Thoughts and prayers are not enough.' Gun control advocates demand action after Texas shooting  https://t.co/rgBgQ5ZZo5""",97,257
927800313028972544,2017-11-07 07:30:06,"b""'The opposite of Game of Thrones.' What the arrest of Prince Alwaleed Bin Talal really means https://t.co/Xh49la1Lje""",54,74
927798389768687617,2017-11-07 07:22:28,"b""Google Doodle pays a tasty tribute to Thailand's signature dish https://t.co/K5opX24KUP""",27,50
927796530303598592,2017-11-07 07:15:05,"b""The first woman to translate the poem into English on what we get wrong about gender in 'The Odyssey' https://t.co/QVO1hKWfPL""",57,115
927792793115856896,2017-11-07 07:00:14,b'The victims of the Texas church shooting ranged in age between 18 months and 77 years https://t.co/m3NrlvDN0O',32,39
927788984864034816,2017-11-07 06:45:06,"b'Meet Hanna Bohman, member of an all-woman fighting force in Syria https://t.co/mfRD08pbGZ'",18,66
927787148291596294,2017-11-07 06:37:48,"b""'All the Money in the World' won't screen at AFI Fest amid sexual misconduct claims against Kevin Spacey https://t.co/q6Z6ylaI5J""",27,55
927785213408825344,2017-11-07 06:30:06,"b'The Dalai Lama says Donald Trump\'s Make America Great Again catchphrase ""isn\'t relevant"" https://t.co/H2dNyI9De7'",219,803
927781428766629888,2017-11-07 06:15:04,"b'What to know about the ""Paradise Papers"" leak https://t.co/c75K60etdS'",84,100
927780675163512832,2017-11-07 06:12:04,b'North Korean suspects named in the mysterious murder of Kim Jong Nam https://t.co/8f8RMNgQJz',18,38
927777711422091264,2017-11-07 06:00:18,b'Hong Kong democracy activist Joshua Wong talks to TIME about life behind bars https://t.co/Tz3iD6zDsx',55,76
927775136664735745,2017-11-07 05:50:04,"b""'They are kids first.' Game of Thrones' Sophie Turner defends Stranger Things actor https://t.co/Lo85VuYVpu""",84,358
927773879325679616,2017-11-07 05:45:04,"b'Notre Dame students: ""Ending birth control coverage is sexist and elitist"" https://t.co/Qf46yV4uAL'",76,194
927770110215053312,2017-11-07 05:30:06,b'More than a million people in South Sudan are on the brink of starvation https://t.co/goHb9GYrgv',206,116
927766338210234369,2017-11-07 05:15:06,b'What to know about the asylum seeker standoff on Manus Island https://t.co/gEgPbJD6hF',23,22
927765067759833088,2017-11-07 05:10:03,b'Harvard honors Elton John for his efforts to fight HIV and AIDS https://t.co/oyn03CAcfj',117,466
927762634476281856,2017-11-07 05:00:23,"b""'Game of Thrones' actor Isaac Hempstead Wright has an epic theory about Bran's fate https://t.co/pwyFUwimQR""",57,81
927758773250293760,2017-11-07 04:45:03,b'Target just unveiled its hours for Thanksgiving and Black Friday https://t.co/0rzfeSrUoY',42,69
927757615655997441,2017-11-07 04:40:27,"b""Carter Page's Russia testimony raises more questions than answers https://t.co/AYJefbftBD""",32,72
927755024343748608,2017-11-07 04:30:09,"b""Puff Daddy just announced he's changing his name again https://t.co/WublWD9BHv""",66,109
927751227986841600,2017-11-07 04:15:04,b'Kate Winslet and Allison Janney shared an impromptu kiss at the Hollywood Film Awards https://t.co/ej9f1VmmiO',16,86
927747518397632512,2017-11-07 04:00:19,"b""Why U2's Bono showed up in a massive offshore tax haven leak https://t.co/KzzGuQFTbh""",54,61
927744942293901312,2017-11-07 03:50:05,b'Meek Mill has been sentenced to at least 2 years in prison for violating probation https://t.co/ozk0OvwdmN',50,70
927744942008623104,2017-11-07 03:50:05,"b'The U.N. Security Council ""strongly condemns"" a crackdown on Rohingya Muslims https://t.co/Ne6bBgWPZy'",31,59
927743671633575936,2017-11-07 03:45:02,"b""'Stranger Things' originally meant to kill off this extremely surprising character https://t.co/gTja9X8j4I""",35,100
927741169785868288,2017-11-07 03:35:06,"b""Republicans want to pass tax reform by Thanksgiving. Here's why that's tough https://t.co/IczJwWg9C2""",36,46
927739953211158528,2017-11-07 03:30:16,"b'Texas Church shooter contacted his father before he died, officials say https://t.co/qLkN5mCcWp'",40,54
927737419230740482,2017-11-07 03:20:11,"b""ABC's 'American Idol' reboot now has an official premiere date https://t.co/ZsX5a7NNq8""",28,49
927736131801796609,2017-11-07 03:15:04,b'Tom Hanks just helped pull off the ultimate surprise marriage proposal https://t.co/eSODVFNymA',25,62
927733618260180994,2017-11-07 03:05:05,"b""Domestic violence is the 'canary in the coal mine' for mass shootings https://t.co/gZwxEcGcHw""",146,188
927732409411493888,2017-11-07 03:00:17,"b""'Game of Thrones' star Emilia Clarke reunited with her 'sun and stars' Jason Momoa and it was magical https://t.co/XHcQYlqiNe""",25,113
927729869492051968,2017-11-07 02:50:11,"b'""The Virginia governor\'s race is a depressing preview of the 2018 elections"" https://t.co/nKki4EkY6x'",29,57
927728588845088769,2017-11-07 02:45:06,b'Red Cross: $6 million meant to fight ebola was stolen through fraud https://t.co/iSRzsSH5LF',143,117
927726788201107456,2017-11-07 02:37:57,b'Brad Paisley and John Fogerty team up for a concert honoring veterans https://t.co/RVnbZcARko',29,128
927724839540068352,2017-11-07 02:30:12,b'\xe2\x80\x98I just did what I thought was the right thing.\xe2\x80\x99 Man describes high-speed pursuit of Texas church shooter https://t.co/nXJuOLGzyo',45,158
927721025579769856,2017-11-07 02:15:03,"b""The 5 weirdest foods you'll start eating in 2018 https://t.co/05zzflH8mr""",42,68
927717343983259648,2017-11-07 02:00:25,b'These are the 10 best international airports https://t.co/yEEaI4BEg6',65,103
927705934960517121,2017-11-07 01:15:05,"b""6 books you must read if you love 'Stranger Things' https://t.co/CdGx1SBaxH""",86,166
927702261400244224,2017-11-07 01:00:29,"b""The Texas shooting suspect's in-laws attended the church he targeted https://t.co/KJ2r5gyKfR""",39,44
927698389063688193,2017-11-07 00:45:06,"b""President Trump's approval rating is lower than any modern president https://t.co/UpP4Z2dycW""",399,1079
927695001395621888,2017-11-07 00:31:38,"b""'I'm not a hero': Man who shot and chased Texas church gunman shares his story https://t.co/ridiH45Zyv""",53,94
927694705332310017,2017-11-07 00:30:28,b'Anthony Weiner to begin his 21-month prison sentence for sexting a minor https://t.co/BTl0clt33C',52,108
927690843724673026,2017-11-07 00:15:07,"b'What to know about the ""Paradise Papers"" leak https://t.co/qKNba7pw41'",94,125
927689054514229249,2017-11-07 00:08:00,"b""Texas church shooter could buy guns because the Air Force didn't report his domestic violence conviction https://t.co/7Rzzy1Kff1""",254,238
927687185104605184,2017-11-07 00:00:35,b'This is the deadliest year for mass shootings in U.S. history https://t.co/5iMK6fzcqq',156,134
927685616179011589,2017-11-06 23:54:21,"b'President Trump praises Saudi purges: ""They know exactly what they are doing"" https://t.co/CWXTLS1IRq'",76,72
927683317226442752,2017-11-06 23:45:13,b'The 5 most important years for your financial life https://t.co/VlHhLFJ6Rj',54,92
927679500489494528,2017-11-06 23:30:03,b'Anthony Bourdain reveals the most annoying thing you can do at the airport https://t.co/InjpM636go',28,65
927675730397483008,2017-11-06 23:15:04,"b""Michigan Police mercilessly promise to spoil 'Stranger Things' if you end up in jail https://t.co/McaUQsgRHS""",67,181
927672044313022464,2017-11-06 23:00:25,b'These numbers show just how devastating the Texas church shooting was https://t.co/d01v7hHTgu',21,27
927669470423896064,2017-11-06 22:50:11,"b'President Trump Calls North Korea ""a threat to the civilized world"" https://t.co/LX6okAnxeU'",36,59
927668214116515841,2017-11-06 22:45:12,"b""The first woman to translate the poem into English on what we get wrong about gender in 'The Odyssey' https://t.co/IxV2YybYHQ""",45,108
927664413947170816,2017-11-06 22:30:06,"b""'The opposite of Game of Thrones.' What the arrest of Prince Alwaleed Bin Talal really means https://t.co/XCj0Unlr5w""",41,85
927660666592296961,2017-11-06 22:15:12,b'Daycare operator kills baby with overdose of Benadryl https://t.co/zR6eWk5Ekq',44,38
927658121220247557,2017-11-06 22:05:05,"b""Sen. Bob Menendez's bribery trial goes to jury https://t.co/EgBD97Hd1T""",28,41
927656929798901760,2017-11-06 22:00:21,b'Gay rights and pro-life groups oppose the Republican tax plan for the same reason https://t.co/t9RKT22DtQ',57,121
927654363497197568,2017-11-06 21:50:09,"b'Lawyer: Rand Paul was assaulted over a ""trivial"" dispute https://t.co/WXINwrh1da'",18,45
927653101913411585,2017-11-06 21:45:09,"b'The Dalai Lama says Donald Trump\'s MAGA catchphrase ""isn\'t relevant"" https://t.co/jMTZowBgMQ'",139,391
927650564128821248,2017-11-06 21:35:04,b'A quarter of Americans would see higher taxes under the Republican plan https://t.co/kB4WtxeJTh',130,110
927649315283177474,2017-11-06 21:30:06,"b""Authorities release information about suspected Texas church shooter Devin Kelley's motive https://t.co/hLRh6AS8tO""",18,26
927645533589704704,2017-11-06 21:15:04,b'Republicans want to allow drilling in an Alaskan wildlife refuge. But oil companies might not be interested https://t.co/HUyRhH9VtB',69,91
927644291647885312,2017-11-06 21:10:08,"b""Florida State University suspends fraternities and sororities after freshman's death https://t.co/eBlJF9qvS1""",54,117
927643032412938240,2017-11-06 21:05:08,b'Suspected Texas church shooter had three firearms in his car https://t.co/N7rFRePWVu',25,37
927640510952591365,2017-11-06 20:55:07,b'What to know about the South Texas church shooting https://t.co/dWne5ACRKs',10,26
927638032949370880,2017-11-06 20:45:16,"b""There's now an app that tells you if McDonald's ice cream machine is broken https://t.co/YKvZn3kkYn""",94,264
927634234755477509,2017-11-06 20:30:10,"b'Notre Dame students: ""Ending birth control coverage is sexist and elitist"" https://t.co/CYknNrGEOa'",62,214
927631714301640704,2017-11-06 20:20:09,"b""'Game of Thrones' actor Isaac Hempstead Wright has an epic theory about Bran's fate https://t.co/nZnjdrKtWn""",12,44
927630459013681153,2017-11-06 20:15:10,b'Are you ready for Election Day? Test your knowledge with this fun word game https://t.co/aJUCoImfWx',13,35
927629161572823041,2017-11-06 20:10:01,b'Gun-related deaths in America keep going up https://t.co/NjPUUWN3Q5',111,98
927627919769382912,2017-11-06 20:05:05,b'21st Century Fox in talks to sell most of company to Disney https://t.co/c0ccLPEoz9',69,92
927626703018627073,2017-11-06 20:00:15,b'Target just unveiled its hours for Thanksgiving and Black Friday https://t.co/3o9hRdQ9h8',26,62
927622925854892032,2017-11-06 19:45:14,b'Pink prosecco-flavored cheese is now a thing https://t.co/4KWDXlAW9n',55,157
927621621401100288,2017-11-06 19:40:03,"b'Texas Church shooter contacted his father before he died, officials say https://t.co/vbWUUFQqw0 https://t.co/Slf7c2Mtre'",35,42
927619969306841091,2017-11-06 19:33:29,"b""The 5 weirdest foods you'll start eating in 2018 https://t.co/sYlf7iJ4N2 https://t.co/MLiegPFYUK""",73,123
927615345074073600,2017-11-06 19:15:07,"b""Puff Daddy just announced he's changing his name again https://t.co/ARDNHasP0a""",72,134
927611626584502274,2017-11-06 19:00:20,b'Kate Winslet and Allison Janney shared an impromptu kiss at the Hollywood Film Awards https://t.co/Y5fuwy3Pb8',14,70
927609053781676032,2017-11-06 18:50:07,"b'Charleston shooting family member on Texas victims: ""I will carry their pain."" https://t.co/xyAzRxA1QC'",41,110
927607815103045638,2017-11-06 18:45:11,"b""Why U2's Bono showed up in a massive offshore tax haven leak https://t.co/ZchQRAaWCk""",46,80
927605277767151623,2017-11-06 18:35:06,"b""'Stranger Things' originally meant to kill off this extremely surprising character https://t.co/ZjkLn87qlP""",29,102
927604088342269955,2017-11-06 18:30:23,"b""Sophie Turner and Joe Jonas' engagement party included a Spice Girls sing-along https://t.co/py4DTsrysK""",6,52
927602767425888256,2017-11-06 18:25:08,"b""Here's what the Republican tax plan would mean for the average Trump voter https://t.co/tRtXWB2QNa""",36,49
927601543507054594,2017-11-06 18:20:16,"b""Here's how Donald Trump's reaction to the Texas church shooting compared to past attacks https://t.co/M3zwhC6Q6F""",33,49
927600681720143872,2017-11-06 18:16:51,b'Losing hair lately? This might be why https://t.co/SntKSf0tqg https://t.co/PRGY2AaeKp',23,63
927598997975560193,2017-11-06 18:10:09,"b""President Trump blamed the Texas shooting on 'mental health.' But he made it easier for the mentally ill to buy guns https://t.co/CVJiAJaJlb""",867,1146
927597728762417154,2017-11-06 18:05:07,b'2 ways to help the victims of the Texas church shooting https://t.co/RscKROcCAB',32,59
927596474111856640,2017-11-06 18:00:07,b'The victims of the Texas church shooting ranged in age between 18 months and 77 years https://t.co/wzU5uY6Scf',23,35
927593171223302145,2017-11-06 17:47:00,"b'Texas Church shooter contacted his father before he died, officials say https://t.co/GtRHBCkEmO'",50,54
927592702190944256,2017-11-06 17:45:08,b'Tom Hanks just helped pull off the ultimate surprise marriage proposal https://t.co/aAUORagcH2',15,75
927588934502187008,2017-11-06 17:30:10,"b""'Game of Thrones' star Emilia Clarke reunited with her 'sun and stars' Jason Momoa and it was magical https://t.co/YB5X5wdSuA""",22,125
927586397627789312,2017-11-06 17:20:05,"b""'Thoughts and prayers are not enough.' Gun control advocates demand action after Texas shooting https://t.co/sw5dEV9pjq""",126,340
927585135779876864,2017-11-06 17:15:04,b'Florida mother charged for killing daughter and hiding body in dumpster https://t.co/sICYmeT5yd',25,40
927581431068528640,2017-11-06 17:00:21,"b""Here's what the Lincoln Center fountain looked like after a prankster dyed it neon yellow https://t.co/SvwGxMJOIq""",14,29
927577622246297600,2017-11-06 16:45:13,"b'Donald Trump was criticized for overfeeding fish in Japan, but the prime minister did it first https://t.co/dVQkmTw3pM'",70,140
927573829957967872,2017-11-06 16:30:09,b'What we know about the gun used in the Texas church shooting https://t.co/QomGaYv7XE',29,45
927570064924176384,2017-11-06 16:15:11,b'Red Cross: $6 million meant to fight ebola was stolen through fraud https://t.co/DfIaZvLbeh',146,101
927566354529517569,2017-11-06 16:00:26,b'What does the Trump administration want at the COP 23 climate talks? The world is watching nervously https://t.co/j9Aw2PuRNQ',49,40
927562539738771456,2017-11-06 15:45:17,b'\xe2\x80\x98I just did what I thought was the right thing.\xe2\x80\x99 Man describes high-speed pursuit of Texas church shooter https://t.co/KL38APwcvz',54,188
927558776089206785,2017-11-06 15:30:20,"b""The 5 weirdest foods you'll start eating in 2018 https://t.co/i98NRLYnrd""",23,56
927554955048865794,2017-11-06 15:15:09,b'50 years ago this week: In Soviet Russia https://t.co/xr69jL9lHZ',80,149
927551287876575232,2017-11-06 15:00:34,b'5 quick ways to boost your metabolism https://t.co/divto5Ngyt',43,105
927547408547971072,2017-11-06 14:45:09,b'These are the 10 best international airports https://t.co/xphfziP1PC',61,94
927543674929602560,2017-11-06 14:30:19,"b'The 5 habits that will make you happy, according to science https://t.co/HBgdkSI91M'",85,162
927539866799394816,2017-11-06 14:15:11,"b""6 books you must read if you love 'Stranger Things' https://t.co/3MWYa5KCZy""",98,248
927536095918804992,2017-11-06 14:00:12,b'What to know about suspected Texas church shooter Devin Kelley https://t.co/pITYg7mF7y',23,32
927535566505365504,2017-11-06 13:58:06,"b""The Texas shooting suspect's in-laws attended the church he targeted https://t.co/8LarSy1go8""",50,62
927532336564047872,2017-11-06 13:45:16,b'Patton Oswalt and Meredith Salenger are married. See photos from their wedding https://t.co/DvXte1ayZw',16,109
927530048722219008,2017-11-06 13:36:10,"b""How to fix a really annoying bug on Apple's iPhone X https://t.co/DEBaCcCwRU""",24,48
927528572637581313,2017-11-06 13:30:19,"b""Read President Trump's statement on the Texas church shooting https://t.co/ErvMKyvGTT""",30,46
927524745423224832,2017-11-06 13:15:06,"b""An ominous 'The Walking Dead' episode questions who the real monsters are https://t.co/iHIRbGN965""",18,49
927521084672487426,2017-11-06 13:00:33,"b""President Trump's approval rating is lower than any modern president https://t.co/cSzWFkYnmC""",285,758
927517207717957638,2017-11-06 12:45:09,"b'Ben Affleck says he wants to be ""part of the solution"" to Hollywood\'s sexual harassment crisis https://t.co/sQQYrlWhv4'",37,95
927513451605487616,2017-11-06 12:30:13,b'Anthony Weiner to begin his 21-month prison sentence for sexting a minor https://t.co/A6BpHY1mVB',40,102
927509638442086400,2017-11-06 12:15:04,b'Politicians and world leaders react to the Texas church shooting https://t.co/RqcVWAJTlr',36,61
927507629294878721,2017-11-06 12:07:05,"b'What to know about the ""Paradise Papers"" leak https://t.co/0j5fmE7bzV'",186,216
927505942404567042,2017-11-06 12:00:23,"b'President Trump says North Korea is ""a threat to the civilized world\xe2\x80\x9d https://t.co/f7Kl5nMQug'",58,80
927502084559253504,2017-11-06 11:45:03,b'This is the deadliest year for mass shootings in U.S. history https://t.co/LFExbIGMnt',206,166
927498355009302528,2017-11-06 11:30:14,b'What 25 successful people were doing by the time they turned 25 https://t.co/R5FAZ4FH5S',48,128
927494554781147136,2017-11-06 11:15:08,b'Trump Administration may ramp up security training for houses of worship after Texas shooting https://t.co/OIL4jExecz',49,50
927490807631884288,2017-11-06 11:00:15,b'Hong Kong democracy activist Joshua Wong talks to TIME about life behind bars https://t.co/bPlbFBjNqk',41,65
927486991050125312,2017-11-06 10:45:05,"b'""Why America\xe2\x80\x99s relationship with Asia has shifted so rapidly"" https://t.co/BeIAjSCTnp'",40,68
927483245494718464,2017-11-06 10:30:12,"b'7 ways to get people to like you, from an FBI behavior expert https://t.co/chw3Wvdams'",42,174
927482157475467264,2017-11-06 10:25:52,"b'President Trump says the Texas church shooting is a ""metal health problem"" https://t.co/ig8oZM1OWQ'",95,180
927479439012913152,2017-11-06 10:15:04,b'15 words you need to eliminate from your vocabulary https://t.co/V3qOzRATNh',108,218
927478231011414016,2017-11-06 10:10:16,b'What to know about the asylum seeker standoff on Manus Island https://t.co/qcyLIOhaVY',17,30
927475698473848834,2017-11-06 10:00:12,b'These are the victims of the Texas church shooting https://t.co/0nCV2eUarT',76,53
927471910232915969,2017-11-06 09:45:09,"b""John Oliver blames Economic Development Zones for the 'Entourage' movie https://t.co/vvL6LyU6KL""",25,54
927468151037681664,2017-11-06 09:30:13,b'20 hotels you didn\xe2\x80\x99t know were owned by celebrities https://t.co/oN9ji72WdO',40,75
927464350272708608,2017-11-06 09:15:07,b'4 extremely easy ways to fake confidence https://t.co/tVqdlJ6VCT',20,69
927460621666353152,2017-11-06 09:00:18,"b""President Trump's approval rating is lower than any modern president https://t.co/b1uoZyr2mN""",151,393
927456781990793216,2017-11-06 08:45:02,"b'""How to get in shape using psychology: 6 new tricks from research"" https://t.co/pBqfwjoyBC'",36,85
927453021893746688,2017-11-06 08:30:06,b'Anthony Weiner to begin his 21-month prison sentence for sexting a minor https://t.co/BcOlLCn9Ri',54,100
927449241177518080,2017-11-06 08:15:04,"b""Here's why you may be aging faster than your friends https://t.co/CyUIT3Ojg9""",63,66
927445513061961728,2017-11-06 08:00:16,b'Anthony Bourdain reveals the most annoying thing you can do at the airport https://t.co/IsK024G8N3',15,51
927441685906382848,2017-11-06 07:45:03,"b'President Trump and Japan\'s Shinzo Abe vow ""maximum pressure"" on North Korea https://t.co/hy8QWiKxDc'",30,42
927437929940692993,2017-11-06 07:30:08,b'18 headphone brands ranked from worst to first https://t.co/FqgUOVQRWk',64,113
927434158363815936,2017-11-06 07:15:08,"b""12 movies and shows you need to watch if you\xe2\x80\x99re a 'Stranger Things' super fan https://t.co/gokor3w60y""",45,152
927430364322074630,2017-11-06 07:00:04,b'Hong Kong democracy activist Joshua Wong talks to TIME about life behind bars https://t.co/xzpcZ7BtJx',49,69
927426604241788928,2017-11-06 06:45:07,"b'Ben Affleck wants to be ""part of the solution"" to Hollywood\'s sexual harassment crisis https://t.co/HYjuqtbKcF'",42,131
927424287757258752,2017-11-06 06:35:55,b'These are the victims of the Texas church shooting https://t.co/Ub1SwUr9Zn',141,137
927422828084899841,2017-11-06 06:30:07,b'An American woman won the NYC Marathon for the first time since 1977 https://t.co/GHS95LlU2X',154,660
927419051323695104,2017-11-06 06:15:07,b'This is the deadliest year for mass shootings in U.S. history https://t.co/sP6ROcey0I',420,373
927415285778452480,2017-11-06 06:00:09,"b""Pastor's 14-year-old daughter among the dead in Texas church shooting https://t.co/iMwy86Vklk""",48,65
927411508635754496,2017-11-06 05:45:08,b'Rand Paul has five broken ribs following an assault at his home https://t.co/FXFCZogRx7',72,115
927407721661550592,2017-11-06 05:30:05,b'Politicians and world leaders express sympathy after the Texas church shooting https://t.co/xfSKbmaDm6',40,79
927404192867561472,2017-11-06 05:16:04,b'What to know about suspected Texas church shooter Devin Kelley https://t.co/jBhpXQR1HL',37,48
927400175940849664,2017-11-06 05:00:06,b'Trump Administration may ramp up security training for houses of worship after Texas shooting https://t.co/mEUxzeyuPx',38,84
927396420126113793,2017-11-06 04:45:11,b'Ousted Catalan leader Carles Puigdemont and 4 ministers have been released from custody https://t.co/pA7vyk51cy',56,82
927392627921772544,2017-11-06 04:30:07,"b""At least 26 people are dead following a mass shooting at a Texas church. Here's what we know so far  https://t.co/HnogdcQhZS""",73,77
927388852016369664,2017-11-06 04:15:07,b'Trump official Wilbur Ross involved with business tied to Vladimir Putin https://t.co/6sMyoxSVoR',196,336
927385122453811200,2017-11-06 04:00:17,b'20 health mistakes to stop making before you turn 40 https://t.co/2coQgrVOPE',90,256
927381291821039617,2017-11-06 03:45:04,"b""Nielsen says 'Stranger Things' is a big hit. But Netflix says their numbers are upside down https://t.co/CM16WrSel9""",26,95
927377553727385601,2017-11-06 03:30:13,b'10 small things you can do every day to get smarter https://t.co/9wavs08qH0',165,353
